"","delta1","delta2","pow","ess"
"351",0.6,0.4,0,37.0066538578488
"352",0.6,0.5,0,33.2508011842978
"353",0.6,0.6,0,31.6688479443773
"354",0.6,0.7,0,30.9307804180385
"355",0.6,0.8,0,30.5547266090539
"356",0.6,0.9,0,30.3487585555923
"357",0.6,1,0,30.2290653994711
"358",0.7,-1,0,30.5734561105835
"359",0.7,-0.9,0,30.96608934177
"360",0.7,-0.8,0,31.7408909215937
"361",0.7,-0.7,0,33.4125532609386
"362",0.7,-0.6,0,37.4106376338882
"363",0.7,-0.5,0,47.8527120461125
"364",0.7,-0.4,0,73.4677143653159
"365",0.7,-0.3,0,110.237066819174
"366",0.7,-0.2,0,126.679119684383
"367",0.7,-0.1,0,127.990023868844
"368",0.7,0,0,126.295738098516
"369",0.7,0.1,0,107.954054899822
"370",0.7,0.2,0,71.0255566627902
"371",0.7,0.3,0,46.7699164368791
"372",0.7,0.4,0,37.0066538578488
"373",0.7,0.5,0,33.2508011842978
"374",0.7,0.6,0,31.6688479443773
"375",0.7,0.7,0,30.9307804180385
"376",0.7,0.8,0,30.5547266090539
"377",0.7,0.9,0,30.3487585555923
"378",0.7,1,0,30.2290653994711
"379",0.8,-1,0,30.5734561105835
"380",0.8,-0.9,0,30.96608934177
"381",0.8,-0.8,0,31.7408909215937
"382",0.8,-0.7,0,33.4125532609386
"383",0.8,-0.6,0,37.4106376338882
"384",0.8,-0.5,0,47.8527120461125
"385",0.8,-0.4,0,73.4677143653159
"386",0.8,-0.3,0,110.237066819174
"387",0.8,-0.2,0,126.679119684383
"388",0.8,-0.1,0,127.990023868844
"389",0.8,0,0,126.295738098516
"390",0.8,0.1,0,107.954054899822
"391",0.8,0.2,0,71.0255566627902
"392",0.8,0.3,0,46.7699164368791
"393",0.8,0.4,0,37.0066538578488
"394",0.8,0.5,0,33.2508011842978
"395",0.8,0.6,0,31.6688479443773
"396",0.8,0.7,0,30.9307804180385
"397",0.8,0.8,0,30.5547266090539
"398",0.8,0.9,0,30.3487585555923
"399",0.8,1,0,30.2290653994711
"400",0.9,-1,0,30.5734561105835
"401",0.9,-0.9,0,30.96608934177
